时间,商品名称,库存变化,单笔销量
2026-05-01 17:44:35,1v1 video call,初始库存: 888629,0
2026-05-01 18:06:06,1v1 video call,888629 -> 888628,1
2026-05-01 18:06:39,1v1 video call,888628 -> 888629,-1
2026-05-01 18:31:04,1v1 video call,888629 -> 888624,5
