时间,商品名称,库存变化,单笔销量
2026-05-01 17:44:12,1v1 video call,初始库存: 888538,0
2026-05-01 18:05:56,1v1 video call,888538 -> 888537,1
2026-05-01 18:06:30,1v1 video call,888537 -> 888538,-1
2026-05-01 18:42:32,1v1 video call,888538 -> 888528,10
2026-05-01 18:43:05,1v1 video call,888528 -> 888538,-10
