时间,商品名称,库存变化,单笔销量
2026-05-01 17:44:31,1v1 video call,初始库存: 888577,0
2026-05-01 18:06:02,1v1 video call,888577 -> 888576,1
2026-05-01 18:06:36,1v1 video call,888576 -> 888577,-1
2026-05-02 22:49:25,1v1 video call,888577 -> 888567,10
2026-05-03 21:42:20,1v1 video call,888567 -> 888561,6
